Release date,Product Family,Product,Platform,Impact,Max Severity,Article,Article (Link),Supercedence,Download,Download (Link),Build Number,Details,Details (Link),Base Score,Temporal Score,Customer Action Required
8 apr 2025,Windows,Windows Server 2019,,Remote Code Execution,Critical,5055519,https://support.microsoft.com/help/5055519,5053596,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-26686,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26686,7.5,6.5,true
8 apr 2025,Windows,Windows Server 2016,,Denial of Service,Important,5055521,https://support.microsoft.com/help/5055521,5053594,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055521,10.0.14393.7969,CVE-2025-26680,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26680,7.5,6.5,true
8 apr 2025,Windows,Windows Server 2019,,Denial of Service,Important,5055519,https://support.microsoft.com/help/5055519,5053596,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-26680,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26680,7.5,6.5,true
8 apr 2025,Windows,Windows Server 2019,,Remote Code Execution,Important,5055519,https://support.microsoft.com/help/5055519,5053596,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-26668,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26668,7.5,6.5,true
8 apr 2025,Windows,Windows Server 2016,,Information Disclosure,Important,5055521,https://support.microsoft.com/help/5055521,5053594,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055521,10.0.14393.7969,CVE-2025-26667,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26667,6.5,5.7,true
8 apr 2025,Windows,Windows Server 2019,,Information Disclosure,Important,5055519,https://support.microsoft.com/help/5055519,5053596,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-26667,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26667,6.5,5.7,true
8 apr 2025,Windows,Windows Server 2016,,Information Disclosure,Important,5055521,https://support.microsoft.com/help/5055521,5053594,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055521,10.0.14393.7969,CVE-2025-26669,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26669,8.8,7.7,true
8 apr 2025,Windows,Windows Server 2019,,Information Disclosure,Important,5055519,https://support.microsoft.com/help/5055519,5053596,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-26669,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26669,8.8,7.7,true
8 apr 2025,Windows,Windows Server 2016,,Elevation of Privilege,Important,5055521,https://support.microsoft.com/help/5055521,5053594,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055521,10.0.14393.7969,CVE-2025-26665,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26665,7.0,6.1,true
8 apr 2025,Windows,Windows Server 2019,,Elevation of Privilege,Important,5055519,https://support.microsoft.com/help/5055519,5053596,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-26665,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26665,7.0,6.1,true
8 apr 2025,Windows,Windows Server 2016,,Information Disclosure,Important,5055521,https://support.microsoft.com/help/5055521,5053594,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055521,10.0.14393.7969,CVE-2025-26664,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26664,6.5,5.7,true
8 apr 2025,Windows,Windows Server 2019,,Information Disclosure,Important,5055519,https://support.microsoft.com/help/5055519,5053596,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-26664,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26664,6.5,5.7,true
8 apr 2025,Windows,Windows Server 2016,,Remote Code Execution,Critical,5055521,https://support.microsoft.com/help/5055521,5053594,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055521,10.0.14393.7969,CVE-2025-26663,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26663,8.1,7.1,true
8 apr 2025,Windows,Windows Server 2019,,Remote Code Execution,Critical,5055519,https://support.microsoft.com/help/5055519,5053596,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5055519,10.0.17763.7136,CVE-2025-26663,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26663,8.1,7.1,true
11 mar 2025,Windows,Windows Server 2016,,Elevation of Privilege,Important,5052006,https://support.microsoft.com/help/5052006,5049993,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5052006,10.0.14393.7785,CVE-2025-26634,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26634,7.5,6.5,true
11 mar 2025,Windows,Windows Server 2019,,Elevation of Privilege,Important,5052000,https://support.microsoft.com/help/5052000,5050008,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5052000,10.0.17763.6893,CVE-2025-26634,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26634,7.5,6.5,true
11 mar 2025,Windows,Windows Server 2019,,Remote Code Execution,Critical,5053596,https://support.microsoft.com/help/5053596,5052000,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053596,10.0.17763.7009,CVE-2025-26645,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26645,8.8,7.7,true
11 mar 2025,Windows,Windows Server 2019,,Remote Code Execution,Important,5053596,https://support.microsoft.com/help/5053596,5052000,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053596,10.0.17763.7009,CVE-2025-24993,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24993,7.8,7.2,true
11 mar 2025,Windows,Windows Server 2016,,Elevation of Privilege,Important,5053594,https://support.microsoft.com/help/5053594,5052006,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053594,10.0.14393.7876,CVE-2025-24983,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24983,7.0,6.5,true
11 mar 2025,Windows,Windows Server 2019,,Spoofing,Important,5053596,https://support.microsoft.com/help/5053596,5052000,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053596,10.0.17763.7009,CVE-2025-24071,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24071,6.5,5.7,true
11 mar 2025,Windows,Windows Server 2016,,Elevation of Privilege,Important,5053594,https://support.microsoft.com/help/5053594,5052006,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053594,10.0.14393.7876,CVE-2025-24067,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24067,7.8,6.8,true
11 mar 2025,Windows,Windows Server 2019,,Security Feature Bypass,Important,5053596,https://support.microsoft.com/help/5053596,5052000,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053596,10.0.17763.7009,CVE-2025-24061,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24061,7.8,6.8,true
11 mar 2025,Windows,Windows Server 2019,,Elevation of Privilege,Important,5053596,https://support.microsoft.com/help/5053596,5052000,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053596,10.0.17763.7009,CVE-2025-24050,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24050,7.8,6.8,true
11 mar 2025,Windows,Windows Server 2016,,Elevation of Privilege,Important,5053594,https://support.microsoft.com/help/5053594,5052006,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053594,10.0.14393.7876,CVE-2025-24048,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24048,7.8,6.8,true
11 mar 2025,Windows,Windows Server 2019,,Elevation of Privilege,Important,5053596,https://support.microsoft.com/help/5053596,5052000,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053596,10.0.17763.7009,CVE-2025-24995,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24995,7.8,6.8,true
11 mar 2025,Windows,Windows Server 2016,,Elevation of Privilege,Important,5053594,https://support.microsoft.com/help/5053594,5052006,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053594,10.0.14393.7876,CVE-2025-24044,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24044,7.8,6.8,true
11 mar 2025,Windows,Windows Server 2016,,Remote Code Execution,Critical,5053594,https://support.microsoft.com/help/5053594,5052006,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053594,10.0.14393.7876,CVE-2025-26645,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26645,8.8,7.7,true
11 mar 2025,Windows,Windows Server 2016,,Security Feature Bypass,Important,5053594,https://support.microsoft.com/help/5053594,5052006,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053594,10.0.14393.7876,CVE-2025-26633,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26633,7.0,6.5,true
11 mar 2025,Windows,Windows Server 2019,,Security Feature Bypass,Important,5053596,https://support.microsoft.com/help/5053596,5052000,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053596,10.0.17763.7009,CVE-2025-26633,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-26633,7.0,6.5,true
11 mar 2025,Windows,Windows Server 2016,,Remote Code Execution,Important,5053594,https://support.microsoft.com/help/5053594,5052006,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053594,10.0.14393.7876,CVE-2025-24993,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24993,7.8,7.2,true
11 mar 2025,Windows,Windows Server 2016,,Information Disclosure,Important,5053594,https://support.microsoft.com/help/5053594,5052006,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053594,10.0.14393.7876,CVE-2025-24992,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24992,5.5,4.8,true
11 mar 2025,Windows,Windows Server 2019,,Information Disclosure,Important,5053596,https://support.microsoft.com/help/5053596,5052000,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053596,10.0.17763.7009,CVE-2025-24992,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24992,5.5,4.8,true
11 mar 2025,Windows,Windows Server 2016,,Information Disclosure,Important,5053594,https://support.microsoft.com/help/5053594,5052006,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053594,10.0.14393.7876,CVE-2025-24991,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24991,5.5,5.1,true
11 mar 2025,Windows,Windows Server 2019,,Information Disclosure,Important,5053596,https://support.microsoft.com/help/5053596,5052000,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053596,10.0.17763.7009,CVE-2025-24991,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24991,5.5,5.1,true
11 mar 2025,Windows,Windows Server 2016,,Remote Code Execution,Important,5053594,https://support.microsoft.com/help/5053594,5052006,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053594,10.0.14393.7876,CVE-2025-24985,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24985,7.8,7.2,true
11 mar 2025,Windows,Windows Server 2019,,Remote Code Execution,Important,5053596,https://support.microsoft.com/help/5053596,5052000,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053596,10.0.17763.7009,CVE-2025-24985,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24985,7.8,7.2,true
11 mar 2025,Windows,Windows Server 2016,,Information Disclosure,Important,5053594,https://support.microsoft.com/help/5053594,5052006,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053594,10.0.14393.7876,CVE-2025-24984,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24984,4.6,4.3,true
11 mar 2025,Windows,Windows Server 2019,,Information Disclosure,Important,5053596,https://support.microsoft.com/help/5053596,5052000,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053596,10.0.17763.7009,CVE-2025-24984,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24984,4.6,4.3,true
11 mar 2025,Windows,Windows Server 2016,,Elevation of Privilege,Important,5053594,https://support.microsoft.com/help/5053594,5052006,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053594,10.0.14393.7876,CVE-2025-24072,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24072,7.8,6.8,true
11 mar 2025,Windows,Windows Server 2019,,Elevation of Privilege,Important,5053596,https://support.microsoft.com/help/5053596,5052000,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053596,10.0.17763.7009,CVE-2025-24072,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24072,7.8,6.8,true
11 mar 2025,Windows,Windows Server 2016,,Spoofing,Important,5053594,https://support.microsoft.com/help/5053594,5052006,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053594,10.0.14393.7876,CVE-2025-24071,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24071,6.5,5.7,true
11 mar 2025,Windows,Windows Server 2019,,Elevation of Privilege,Important,5053596,https://support.microsoft.com/help/5053596,5052000,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053596,10.0.17763.7009,CVE-2025-24067,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24067,7.8,6.8,true
11 mar 2025,Windows,Windows Server 2016,,Elevation of Privilege,Important,5053594,https://support.microsoft.com/help/5053594,5052006,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053594,10.0.14393.7876,CVE-2025-24066,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24066,7.8,6.8,true
11 mar 2025,Windows,Windows Server 2019,,Elevation of Privilege,Important,5053596,https://support.microsoft.com/help/5053596,5052000,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053596,10.0.17763.7009,CVE-2025-24066,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24066,7.8,6.8,true
11 mar 2025,Windows,Windows Server 2016,,Remote Code Execution,Critical,5053594,https://support.microsoft.com/help/5053594,5052006,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053594,10.0.14393.7876,CVE-2025-24064,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24064,8.1,7.1,true
11 mar 2025,Windows,Windows Server 2019,,Remote Code Execution,Critical,5053596,https://support.microsoft.com/help/5053596,5052000,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053596,10.0.17763.7009,CVE-2025-24064,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24064,8.1,7.1,true
11 mar 2025,Windows,Windows Server 2016,,Security Feature Bypass,Important,5053594,https://support.microsoft.com/help/5053594,5052006,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053594,10.0.14393.7876,CVE-2025-24061,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24061,7.8,6.8,true
11 mar 2025,Windows,Windows Server 2016,,Elevation of Privilege,Important,5053594,https://support.microsoft.com/help/5053594,5052006,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053594,10.0.14393.7876,CVE-2025-24059,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24059,7.8,6.8,true
11 mar 2025,Windows,Windows Server 2019,,Elevation of Privilege,Important,5053596,https://support.microsoft.com/help/5053596,5052000,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053596,10.0.17763.7009,CVE-2025-24059,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24059,7.8,6.8,true
11 mar 2025,Windows,Windows Server 2016,,Remote Code Execution,Important,5053594,https://support.microsoft.com/help/5053594,5052006,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053594,10.0.14393.7876,CVE-2025-24056,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24056,8.8,7.7,true
11 mar 2025,Windows,Windows Server 2019,,Remote Code Execution,Important,5053596,https://support.microsoft.com/help/5053596,5052000,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053596,10.0.17763.7009,CVE-2025-24056,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24056,8.8,7.7,true
11 mar 2025,Windows,Windows Server 2016,,Information Disclosure,Important,5053594,https://support.microsoft.com/help/5053594,5052006,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5053594,10.0.14393.7876,CVE-2025-24055,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-24055,4.3,3.8,true
